src,dst,path_idx,path_hops,demand_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
15,0,0,q_r16_r1,780.3367,120711000,120709500,1500,0.00
15,0,1,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1,780.3367,3088500,3087000,1500,0.05
15,0,2,q_r16_r22 | q_r22_r7 | q_r7_r3 | q_r3_r1,780.3367,135000,135000,0,0.00
15,0,3,q_r16_r22 | q_r22_r15 | q_r15_r5 | q_r5_r1,780.3367,71154000,71151000,3000,0.00
15,1,0,q_r16_r22 | q_r22_r7 | q_r7_r2,46.7574,4965000,4963500,1500,0.03
15,1,1,q_r16_r22 | q_r22_r15 | q_r15_r2,46.7574,5556000,5556000,0,0.00
15,1,2,q_r16_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,46.7574,975000,975000,0,0.00
15,1,3,q_r16_r22 | q_r22_r7 | q_r7_r14 | q_r14_r2,46.7574,196500,196500,0,0.00
15,2,0,q_r16_r1 | q_r1_r3,667.0768,53158500,53158500,0,0.00
15,2,1,q_r16_r22 | q_r22_r7 | q_r7_r3,667.0768,47184000,47184000,0,0.00
15,2,2,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,667.0768,46591500,46590000,1500,0.00
15,2,3,q_r16_r1 | q_r1_r5 | q_r5_r7 | q_r7_r3,667.0768,19837500,19837500,0,0.00
15,4,0,q_r16_r1 | q_r1_r5,414.3316,30519000,30519000,0,0.00
15,4,1,q_r16_r22 | q_r22_r19 | q_r19_r5,414.3316,59893500,59892000,1500,0.00
15,4,2,q_r16_r22 | q_r22_r7 | q_r7_r5,414.3316,228000,228000,0,0.00
15,4,3,q_r16_r22 | q_r22_r15 | q_r15_r5,414.3316,12945000,12945000,0,0.00
15,5,0,q_r16_r22 | q_r22_r7 | q_r7_r6,66.3400,4849500,4849500,0,0.00
15,5,1,q_r16_r22 | q_r22_r18 | q_r18_r6,66.3400,736500,736500,0,0.00
15,5,2,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,66.3400,1575000,1575000,0,0.00
15,5,3,q_r16_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6,66.3400,9426000,9426000,0,0.00
15,6,0,q_r16_r22 | q_r22_r7,20.5174,1528500,1527000,1500,0.10
15,6,1,q_r16_r1 | q_r1_r5 | q_r5_r7,20.5174,480000,480000,0,0.00
15,6,2,q_r16_r1 | q_r1_r3 | q_r3_r7,20.5174,3117000,3117000,0,0.00
15,6,3,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r7,20.5174,7500,7500,0,0.00
15,7,0,q_r16_r1 | q_r1_r5 | q_r5_r8,8.1724,579000,579000,0,0.00
15,7,1,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r8,8.1724,270000,270000,0,0.00
15,7,2,q_r16_r1 | q_r1_r3 | q_r3_r13 | q_r13_r8,8.1724,412500,412500,0,0.00
15,7,3,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r8,8.1724,783000,783000,0,0.00
15,8,0,q_r16_r1 | q_r1_r20 | q_r20_r9,7.3027,921000,919500,1500,0.16
15,8,1,q_r16_r1 | q_r1_r10 | q_r10_r9,7.3027,756000,756000,0,0.00
15,8,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,7.3027,69000,69000,0,0.00
15,8,3,q_r16_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,7.3027,82500,82500,0,0.00
15,9,0,q_r16_r1 | q_r1_r10,128.7250,28437000,28435500,1500,0.01
15,9,1,q_r16_r1 | q_r1_r20 | q_r20_r9 | q_r9_r10,128.7250,285000,283500,1500,0.53
15,9,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,128.7250,1693500,1692000,1500,0.09
15,9,3,q_r16_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,128.7250,1768500,1767000,1500,0.08
15,10,0,q_r16_r22 | q_r22_r11,1.4606,234000,232500,1500,0.64
15,10,1,q_r16_r1 | q_r1_r5 | q_r5_r11,1.4606,75000,73500,1500,2.00
15,10,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r11,1.4606,27000,25500,1500,5.56
15,10,3,q_r16_r22 | q_r22_r7 | q_r7_r5 | q_r5_r11,1.4606,33000,31500,1500,4.55
15,11,0,q_r16_r22 | q_r22_r15 | q_r15_r12,64.1500,2391000,616500,1774500,74.22
15,11,1,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r12,64.1500,1105500,175500,930000,84.12
15,11,2,q_r16_r1 | q_r1_r3 | q_r3_r13 | q_r13_r12,64.1500,6561000,1033500,5527500,84.25
15,11,3,q_r16_r1 | q_r1_r5 | q_r5_r15 | q_r15_r12,64.1500,5985000,1645500,4339500,72.51
15,12,0,q_r16_r1 | q_r1_r5 | q_r5_r13,0.6740,33000,31500,1500,4.55
15,12,1,q_r16_r1 | q_r1_r3 | q_r3_r13,0.6740,111000,109500,1500,1.35
15,12,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r13,0.6740,27000,25500,1500,5.56
15,13,0,q_r16_r22 | q_r22_r7 | q_r7_r14,0.4258,22500,21000,1500,6.67
15,13,1,q_r16_r1 | q_r1_r5 | q_r5_r7 | q_r7_r14,0.4258,4500,3000,1500,33.33
15,13,2,q_r16_r22 | q_r22_r15 | q_r15_r2 | q_r2_r14,0.4258,42000,40500,1500,3.57
15,13,3,q_r16_r22 | q_r22_r7 | q_r7_r2 | q_r2_r14,0.4258,42000,40500,1500,3.57
15,14,0,q_r16_r22 | q_r22_r15,0.1265,13500,12000,1500,11.11
15,14,1,q_r16_r1 | q_r1_r5 | q_r5_r15,0.1265,19500,18000,1500,7.69
15,16,0,q_r16_r22 | q_r22_r19 | q_r19_r17,0.7635,36000,34500,1500,4.17
15,16,1,q_r16_r1 | q_r1_r5 | q_r5_r19 | q_r19_r17,0.7635,18000,16500,1500,8.33
15,16,2,q_r16_r1 | q_r1_r5 | q_r5_r4 | q_r4_r17,0.7635,82500,81000,1500,1.82
15,16,3,q_r16_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,0.7635,57000,55500,1500,2.63
15,17,0,q_r16_r22 | q_r22_r18,26.9211,3178500,3177000,1500,0.05
15,17,1,q_r16_r22 | q_r22_r7 | q_r7_r6 | q_r6_r18,26.9211,532500,531000,1500,0.28
15,17,2,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,26.9211,228000,226500,1500,0.66
15,17,3,q_r16_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,26.9211,2793000,2791500,1500,0.05
15,18,0,q_r16_r22 | q_r22_r19,159.6877,8374500,8373000,1500,0.02
15,18,1,q_r16_r1 | q_r1_r5 | q_r5_r19,159.6877,16542000,16540500,1500,0.01
15,18,2,q_r16_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19,159.6877,14952000,14950500,1500,0.01
15,18,3,q_r16_r22 | q_r22_r15 | q_r15_r5 | q_r5_r19,159.6877,54000,52500,1500,2.78
15,19,0,q_r16_r1 | q_r1_r20,27.0946,3993000,3991500,1500,0.04
15,19,1,q_r16_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,27.0946,2521500,2520000,1500,0.06
15,19,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,27.0946,241500,240000,1500,0.62
15,19,3,q_r16_r22 | q_r22_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,27.0946,21000,19500,1500,7.14
15,20,0,q_r16_r1 | q_r1_r10 | q_r10_r21,20.6274,1782000,1780500,1500,0.08
15,20,1,q_r16_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,20.6274,1167000,1165500,1500,0.13
15,20,2,q_r16_r22 | q_r22_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,20.6274,2196000,2193000,3000,0.14
15,20,3,q_r16_r22 | q_r22_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,20.6274,15000,13500,1500,10.00
15,21,0,q_r16_r22,1021.6809,193621500,193617000,4500,0.00
15,21,1,q_r16_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22,1021.6809,4378500,4377000,1500,0.03
15,21,2,q_r16_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22,1021.6809,57295500,57292500,3000,0.01
15,21,3,q_r16_r1 | q_r1_r5 | q_r5_r7 | q_r7_r22,1021.6809,127500,126000,1500,1.18
16,0,0,q_r17_r19 | q_r19_r5 | q_r5_r1,13.9613,1084500,1084500,0,0.00
16,0,1,q_r17_r4 | q_r4_r5 | q_r5_r1,13.9613,2407500,2407500,0,0.00
16,1,0,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r2,4.7441,244500,244500,0,0.00
16,1,1,q_r17_r4 | q_r4_r5 | q_r5_r7 | q_r7_r2,4.7441,438000,436500,1500,0.34
16,1,2,q_r17_r19 | q_r19_r5 | q_r5_r7 | q_r7_r2,4.7441,280500,279000,1500,0.53
16,1,3,q_r17_r4 | q_r4_r5 | q_r5_r15 | q_r15_r2,4.7441,226500,226500,0,0.00
16,2,0,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r3,1.8224,3000,3000,0,0.00
16,2,1,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r3,1.8224,19500,19500,0,0.00
16,2,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r3,1.8224,115500,115500,0,0.00
16,2,3,q_r17_r4 | q_r4_r5 | q_r5_r7 | q_r7_r3,1.8224,321000,321000,0,0.00
16,4,0,q_r17_r19 | q_r19_r5,26.0936,388500,388500,0,0.00
16,4,1,q_r17_r4 | q_r4_r5,26.0936,6132000,6132000,0,0.00
16,4,2,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r5,26.0936,3000,3000,0,0.00
16,5,0,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6,2.7606,195000,195000,0,0.00
16,5,1,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r6,2.7606,195000,195000,0,0.00
16,5,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r6,2.7606,9000,9000,0,0.00
16,5,3,q_r17_r4 | q_r4_r5 | q_r5_r7 | q_r7_r6,2.7606,294000,294000,0,0.00
16,6,0,q_r17_r19 | q_r19_r22 | q_r22_r7,1.6646,90000,90000,0,0.00
16,6,1,q_r17_r4 | q_r4_r5 | q_r5_r7,1.6646,90000,90000,0,0.00
16,6,2,q_r17_r19 | q_r19_r5 | q_r5_r7,1.6646,240000,240000,0,0.00
16,7,0,q_r17_r19 | q_r19_r5 | q_r5_r8,3.2722,187500,187500,0,0.00
16,7,1,q_r17_r4 | q_r4_r5 | q_r5_r8,3.2722,174000,174000,0,0.00
16,7,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r8,3.2722,144000,144000,0,0.00
16,7,3,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r8,3.2722,316500,316500,0,0.00
16,8,0,q_r17_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,1.5238,10500,10500,0,0.00
16,8,1,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.5238,217500,216000,1500,0.69
16,8,2,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.5238,73500,73500,0,0.00
16,8,3,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.5238,82500,82500,0,0.00
16,9,0,q_r17_r4 | q_r4_r21 | q_r21_r10,41.9496,1575000,1575000,0,0.00
16,9,1,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,41.9496,6205500,6204000,1500,0.02
16,9,2,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r10,41.9496,2709000,2709000,0,0.00
16,10,0,q_r17_r19 | q_r19_r22 | q_r22_r11,0.2706,19500,18000,1500,7.69
16,10,1,q_r17_r4 | q_r4_r5 | q_r5_r11,0.2706,16500,15000,1500,9.09
16,10,2,q_r17_r19 | q_r19_r5 | q_r5_r11,0.2706,30000,28500,1500,5.00
16,10,3,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r11,0.2706,4500,3000,1500,33.33
16,11,0,q_r17_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,0.4911,24000,7500,16500,68.75
16,11,1,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r12,0.4911,73500,13500,60000,81.63
16,11,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r12,0.4911,24000,3000,21000,87.50
16,11,3,q_r17_r4 | q_r4_r5 | q_r5_r15 | q_r15_r12,0.4911,4500,0,4500,100.00
16,12,0,q_r17_r19 | q_r19_r5 | q_r5_r13,1.1997,121500,120000,1500,1.23
16,12,1,q_r17_r4 | q_r4_r5 | q_r5_r13,1.1997,180000,178500,1500,0.83
16,13,0,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r14,0.0345,3000,1500,1500,50.00
16,13,1,q_r17_r4 | q_r4_r5 | q_r5_r7 | q_r7_r14,0.0345,4500,3000,1500,33.33
16,14,0,q_r17_r19 | q_r19_r22 | q_r22_r15,67.8352,15000,13500,1500,10.00
16,14,1,q_r17_r4 | q_r4_r5 | q_r5_r15,67.8352,120000,118500,1500,1.25
16,14,2,q_r17_r19 | q_r19_r5 | q_r5_r15,67.8352,16825500,16824000,1500,0.01
16,15,0,q_r17_r19 | q_r19_r22 | q_r22_r16,4.6998,1014000,1012500,1500,0.15
16,15,1,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r16,4.6998,21000,19500,1500,7.14
16,15,2,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r16,4.6998,141000,139500,1500,1.06
16,17,0,q_r17_r19 | q_r19_r22 | q_r22_r18,2.2606,201000,199500,1500,0.75
16,17,1,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,2.2606,114000,112500,1500,1.32
16,17,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,2.2606,192000,190500,1500,0.78
16,17,3,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6 | q_r6_r18,2.2606,60000,58500,1500,2.50
16,18,0,q_r17_r19,45.0788,11271000,11269500,1500,0.01
16,19,0,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,8.2609,547500,546000,1500,0.27
16,19,1,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20,8.2609,1501500,1500000,1500,0.10
16,19,2,q_r17_r19 | q_r19_r22 | q_r22_r16 | q_r16_r1 | q_r1_r20,8.2609,19500,18000,1500,7.69
16,21,0,q_r17_r19 | q_r19_r22,6.4732,1618500,1617000,1500,0.09
17,0,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1,2.6960,408000,408000,0,0.00
17,0,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1,2.6960,106500,106500,0,0.00
17,0,3,q_r18_r6 | q_r6_r7 | q_r7_r3 | q_r3_r1,2.6960,160500,160500,0,0.00
17,1,0,q_r18_r22 | q_r22_r7 | q_r7_r2,0.5989,70500,69000,1500,2.13
17,1,1,q_r18_r6 | q_r6_r7 | q_r7_r2,0.5989,34500,33000,1500,4.35
17,1,2,q_r18_r22 | q_r22_r15 | q_r15_r2,0.5989,46500,46500,0,0.00
17,2,0,q_r18_r22 | q_r22_r7 | q_r7_r3,6.2824,1167000,1167000,0,0.00
17,2,1,q_r18_r6 | q_r6_r13 | q_r13_r3,6.2824,198000,198000,0,0.00
17,2,2,q_r18_r6 | q_r6_r7 | q_r7_r3,6.2824,208500,208500,0,0.00
17,4,0,q_r18_r22 | q_r22_r19 | q_r19_r5,29.7166,3775500,3775500,0,0.00
17,4,1,q_r18_r6 | q_r6_r13 | q_r13_r5,29.7166,3045000,3045000,0,0.00
17,4,2,q_r18_r22 | q_r22_r7 | q_r7_r5,29.7166,586500,586500,0,0.00
17,4,3,q_r18_r6 | q_r6_r7 | q_r7_r5,29.7166,24000,24000,0,0.00
17,5,0,q_r18_r6,6.3622,1585500,1585500,0,0.00
17,5,1,q_r18_r22 | q_r22_r7 | q_r7_r6,6.3622,6000,6000,0,0.00
17,6,0,q_r18_r22 | q_r22_r7,1.6128,300000,300000,0,0.00
17,6,1,q_r18_r6 | q_r6_r7,1.6128,103500,103500,0,0.00
17,7,0,q_r18_r6 | q_r6_r13 | q_r13_r8,0.1063,25500,25500,0,0.00
17,8,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.4037,70500,70500,0,0.00
17,8,3,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.4037,31500,30000,1500,4.76
17,9,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,4.9109,711000,711000,0,0.00
17,9,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,4.9109,226500,226500,0,0.00
17,9,3,q_r18_r6 | q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,4.9109,291000,291000,0,0.00
17,12,0,q_r18_r6 | q_r6_r13,19.4713,4759500,4759500,0,0.00
17,12,1,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r13,19.4713,6000,6000,0,0.00
17,12,2,q_r18_r6 | q_r6_r7 | q_r7_r3 | q_r3_r13,19.4713,85500,85500,0,0.00
17,12,3,q_r18_r22 | q_r22_r7 | q_r7_r3 | q_r3_r13,19.4713,19500,19500,0,0.00
17,14,0,q_r18_r22 | q_r22_r15,1.9692,364500,364500,0,0.00
17,14,1,q_r18_r6 | q_r6_r13 | q_r13_r12 | q_r12_r15,1.9692,25500,3000,22500,88.24
17,14,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r15,1.9692,10500,10500,0,0.00
17,14,3,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r15,1.9692,96000,94500,1500,1.56
17,15,0,q_r18_r22 | q_r22_r16,0.8845,171000,171000,0,0.00
17,15,1,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r16,0.8845,52500,51000,1500,2.86
17,16,0,q_r18_r22 | q_r22_r19 | q_r19_r17,0.8066,63000,61500,1500,2.38
17,16,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17,0.8066,67500,66000,1500,2.22
17,16,2,q_r18_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,0.8066,55500,54000,1500,2.70
17,16,3,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r4 | q_r4_r17,0.8066,18000,16500,1500,8.33
17,18,0,q_r18_r22 | q_r22_r19,692.9544,97734000,97731000,3000,0.00
17,18,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r19,692.9544,29203500,29200500,3000,0.01
17,18,2,q_r18_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19,692.9544,19971000,19968000,3000,0.02
17,18,3,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r19,692.9544,26334000,26331000,3000,0.01
17,19,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,0.9239,114000,112500,1500,1.32
17,19,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,0.9239,66000,64500,1500,2.27
17,19,3,q_r18_r6 | q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,0.9239,51000,49500,1500,2.94
17,21,0,q_r18_r22,58.2143,7624500,7623000,1500,0.02
17,21,1,q_r18_r6 | q_r6_r7 | q_r7_r22,58.2143,6922500,6921000,1500,0.02
17,21,3,q_r18_r6 | q_r6_r7 | q_r7_r5 | q_r5_r19 | q_r19_r22,58.2143,6000,4500,1500,25.00
18,0,0,q_r19_r5 | q_r5_r1,24.6298,6070500,6070500,0,0.00
18,0,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r1,24.6298,87000,87000,0,0.00
18,1,0,q_r19_r22 | q_r22_r7 | q_r7_r2,23.1207,967500,967500,0,0.00
18,1,1,q_r19_r5 | q_r5_r7 | q_r7_r2,23.1207,300000,300000,0,0.00
18,1,2,q_r19_r22 | q_r22_r15 | q_r15_r2,23.1207,2451000,2451000,0,0.00
18,1,3,q_r19_r5 | q_r5_r15 | q_r15_r2,23.1207,2065500,2065500,0,0.00
18,2,0,q_r19_r22 | q_r22_r7 | q_r7_r3,187.0017,675000,675000,0,0.00
18,2,1,q_r19_r5 | q_r5_r13 | q_r13_r3,187.0017,20458500,20458500,0,0.00
18,2,2,q_r19_r5 | q_r5_r7 | q_r7_r3,187.0017,4633500,4633500,0,0.00
18,2,3,q_r19_r5 | q_r5_r1 | q_r1_r3,187.0017,20986500,20985000,1500,0.01
18,3,0,q_r19_r17 | q_r17_r4,77.1696,14131500,14131500,0,0.00
18,3,1,q_r19_r5 | q_r5_r4,77.1696,5155500,5155500,0,0.00
18,3,2,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r4,77.1696,6000,6000,0,0.00
18,4,0,q_r19_r5,303.8594,75948000,75946500,1500,0.00
18,4,1,q_r19_r22 | q_r22_r7 | q_r7_r5,303.8594,13500,13500,0,0.00
18,4,2,q_r19_r17 | q_r17_r4 | q_r4_r5,303.8594,6000,4500,1500,25.00
18,5,0,q_r19_r22 | q_r22_r7 | q_r7_r6,28.4115,2647500,2647500,0,0.00
18,5,1,q_r19_r5 | q_r5_r13 | q_r13_r6,28.4115,3964500,3964500,0,0.00
18,5,2,q_r19_r22 | q_r22_r18 | q_r18_r6,28.4115,474000,472500,1500,0.32
18,5,3,q_r19_r5 | q_r5_r7 | q_r7_r6,28.4115,21000,21000,0,0.00
18,6,0,q_r19_r22 | q_r22_r7,145.9127,10791000,10791000,0,0.00
18,6,1,q_r19_r5 | q_r5_r7,145.9127,25443000,25443000,0,0.00
18,6,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r7,145.9127,246000,244500,1500,0.61
18,7,0,q_r19_r5 | q_r5_r8,0.6088,63000,63000,0,0.00
18,7,1,q_r19_r5 | q_r5_r13 | q_r13_r8,0.6088,87000,87000,0,0.00
18,7,2,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r8,0.6088,4500,4500,0,0.00
18,8,0,q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.8258,237000,237000,0,0.00
18,8,1,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.8258,85500,85500,0,0.00
18,8,3,q_r19_r22 | q_r22_r16 | q_r16_r1 | q_r1_r20 | q_r20_r9,1.8258,135000,135000,0,0.00
18,9,0,q_r19_r5 | q_r5_r1 | q_r1_r10,18.8654,1870500,1869000,1500,0.08
18,9,2,q_r19_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,18.8654,2829000,2827500,1500,0.05
18,9,3,q_r19_r17 | q_r17_r4 | q_r4_r21 | q_r21_r10,18.8654,19500,19500,0,0.00
18,10,0,q_r19_r22 | q_r22_r11,8.3642,663000,663000,0,0.00
18,10,1,q_r19_r5 | q_r5_r11,8.3642,1158000,1156500,1500,0.13
18,10,2,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r11,8.3642,231000,231000,0,0.00
18,10,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r11,8.3642,42000,40500,1500,3.57
18,11,0,q_r19_r22 | q_r22_r15 | q_r15_r12,8.9339,1069500,295500,774000,72.37
18,11,1,q_r19_r5 | q_r5_r13 | q_r13_r12,8.9339,31500,6000,25500,80.95
18,11,2,q_r19_r5 | q_r5_r15 | q_r15_r12,8.9339,1129500,300000,829500,73.44
18,11,3,q_r19_r5 | q_r5_r8 | q_r8_r13 | q_r13_r12,8.9339,7500,1500,6000,80.00
18,12,0,q_r19_r5 | q_r5_r13,4.2367,1060500,1059000,1500,0.14
18,13,0,q_r19_r22 | q_r22_r7 | q_r7_r14,105.5789,13267500,13266000,1500,0.01
18,13,1,q_r19_r5 | q_r5_r7 | q_r7_r14,105.5789,484500,483000,1500,0.31
18,13,2,q_r19_r22 | q_r22_r15 | q_r15_r2 | q_r2_r14,105.5789,9214500,9213000,1500,0.02
18,13,3,q_r19_r22 | q_r22_r7 | q_r7_r2 | q_r2_r14,105.5789,3432000,3430500,1500,0.04
18,14,0,q_r19_r22 | q_r22_r15,187.3710,267000,265500,1500,0.56
18,14,1,q_r19_r5 | q_r5_r15,187.3710,46576500,46575000,1500,0.00
18,15,0,q_r19_r22 | q_r22_r16,30.7999,5194500,5193000,1500,0.03
18,15,1,q_r19_r5 | q_r5_r1 | q_r1_r16,30.7999,519000,517500,1500,0.29
18,15,2,q_r19_r5 | q_r5_r7 | q_r7_r22 | q_r22_r16,30.7999,1968000,1966500,1500,0.08
18,15,3,q_r19_r5 | q_r5_r15 | q_r15_r22 | q_r22_r16,30.7999,22500,21000,1500,6.67
18,16,0,q_r19_r17,53.7119,13428000,13428000,0,0.00
18,17,0,q_r19_r22 | q_r22_r18,355.7567,44670000,44667000,3000,0.01
18,17,1,q_r19_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,355.7567,31149000,31147500,1500,0.00
18,17,2,q_r19_r22 | q_r22_r7 | q_r7_r6 | q_r6_r18,355.7567,9307500,9306000,1500,0.02
18,17,3,q_r19_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,355.7567,3816000,3814500,1500,0.04
18,19,0,q_r19_r5 | q_r5_r1 | q_r1_r20,61.7400,7006500,7005000,1500,0.02
18,19,2,q_r19_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,61.7400,501000,499500,1500,0.30
18,19,3,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,61.7400,7929000,7927500,1500,0.02
18,20,0,q_r19_r17 | q_r17_r4 | q_r4_r21,2.5104,589500,588000,1500,0.25
18,20,1,q_r19_r5 | q_r5_r4 | q_r4_r21,2.5104,18000,16500,1500,8.33
18,20,2,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,2.5104,13500,12000,1500,11.11
18,20,3,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,2.5104,9000,7500,1500,16.67
18,21,0,q_r19_r22,138.4910,34623000,34621500,1500,0.00
19,0,0,q_r20_r1,1604.0583,267429000,267418500,10500,0.00
19,0,1,q_r20_r9 | q_r9_r10 | q_r10_r1,1604.0583,61683000,61680000,3000,0.00
19,0,2,q_r20_r9 | q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r1,1604.0583,63219000,63216000,3000,0.00
19,0,3,q_r20_r9 | q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,1604.0583,8686500,8686500,0,0.00
19,1,0,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.2492,7500,6000,1500,20.00
19,1,1,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.2492,22500,21000,1500,6.67
19,1,2,q_r20_r1 | q_r1_r5 | q_r5_r15 | q_r15_r2,0.2492,34500,34500,0,0.00
19,2,0,q_r20_r1 | q_r1_r3,19.7408,649500,649500,0,0.00
