flow_id,src,dst,path_idx,path_hops,rate_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
775,15,2,3,q_r16_r1 | q_r1_r5 | q_r5_r7 | q_r7_r3,55.2272,13807500,13807500,0,0.00
776,15,4,0,q_r16_r1 | q_r1_r5,87.0621,21766500,21766500,0,0.00
777,15,4,1,q_r16_r22 | q_r22_r19 | q_r19_r5,170.8616,42715500,42715500,0,0.00
778,15,4,2,q_r16_r22 | q_r22_r7 | q_r7_r5,0.6462,162000,162000,0,0.00
779,15,4,3,q_r16_r22 | q_r22_r15 | q_r15_r5,36.9282,9232500,9232500,0,0.00
780,15,5,0,q_r16_r22 | q_r22_r7 | q_r7_r6,15.0832,3771000,3771000,0,0.00
781,15,5,1,q_r16_r22 | q_r22_r18 | q_r18_r6,2.2878,573000,573000,0,0.00
782,15,5,2,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,4.8961,1225500,1224000,1500,0.12
783,15,5,3,q_r16_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6,29.3168,7330500,7330500,0,0.00
784,15,6,0,q_r16_r22 | q_r22_r7,6.5075,1627500,1627500,0,0.00
785,15,6,1,q_r16_r1 | q_r1_r5 | q_r5_r7,2.0446,511500,511500,0,0.00
786,15,6,2,q_r16_r1 | q_r1_r3 | q_r3_r7,13.2755,3319500,3319500,0,0.00
787,15,6,3,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r7,0.0263,7500,6000,1500,20.00
788,15,7,0,q_r16_r1 | q_r1_r5 | q_r5_r8,2.2837,571500,571500,0,0.00
789,15,7,1,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r8,1.0650,267000,267000,0,0.00
790,15,7,2,q_r16_r1 | q_r1_r3 | q_r3_r13 | q_r13_r8,1.6258,406500,406500,0,0.00
791,15,7,3,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r8,3.0897,772500,772500,0,0.00
792,15,8,0,q_r16_r1 | q_r1_r20 | q_r20_r9,3.1693,793500,792000,1500,0.19
793,15,8,1,q_r16_r1 | q_r1_r10 | q_r10_r9,2.6018,651000,651000,0,0.00
794,15,8,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2364,60000,60000,0,0.00
795,15,8,3,q_r16_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,0.2808,70500,69000,1500,2.13
796,15,9,0,q_r16_r1 | q_r1_r10,89.7308,22434000,22431000,3000,0.01
797,15,9,1,q_r16_r1 | q_r1_r20 | q_r20_r9 | q_r9_r10,0.8990,225000,223500,1500,0.67
798,15,9,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,5.3398,1335000,1333500,1500,0.11
799,15,9,3,q_r16_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,5.5762,1395000,1393500,1500,0.11
800,15,10,0,q_r16_r22 | q_r22_r11,27.5427,6886500,6885000,1500,0.02
801,15,10,1,q_r16_r1 | q_r1_r5 | q_r5_r11,8.6942,2175000,2173500,1500,0.07
802,15,10,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r11,3.0279,757500,756000,1500,0.20
803,15,10,3,q_r16_r22 | q_r22_r7 | q_r7_r5 | q_r5_r11,3.7540,939000,937500,1500,0.16
804,15,11,0,q_r16_r22 | q_r22_r15 | q_r15_r12,4.9002,1225500,376500,849000,69.28
805,15,11,1,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r12,2.2645,567000,103500,463500,81.75
806,15,11,2,q_r16_r1 | q_r1_r3 | q_r3_r13 | q_r13_r12,13.4524,3364500,603000,2761500,82.08
807,15,11,3,q_r16_r1 | q_r1_r5 | q_r5_r15 | q_r15_r12,12.2709,3069000,960000,2109000,68.72
808,15,12,0,q_r16_r1 | q_r1_r5 | q_r5_r13,0.0344,9000,7500,1500,16.67
809,15,12,1,q_r16_r1 | q_r1_r3 | q_r3_r13,0.1161,30000,28500,1500,5.00
810,15,12,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r13,0.0272,7500,6000,1500,20.00
811,15,13,0,q_r16_r22 | q_r22_r7 | q_r7_r14,0.0207,6000,4500,1500,25.00
812,15,13,2,q_r16_r22 | q_r22_r15 | q_r15_r2 | q_r2_r14,0.0401,10500,9000,1500,14.29
813,15,13,3,q_r16_r22 | q_r22_r7 | q_r7_r2 | q_r2_r14,0.0402,10500,9000,1500,14.29
814,15,14,0,q_r16_r22 | q_r22_r15,0.0191,6000,4500,1500,25.00
815,15,14,1,q_r16_r1 | q_r1_r5 | q_r5_r15,0.0277,7500,6000,1500,20.00
816,15,16,0,q_r16_r22 | q_r22_r19 | q_r19_r17,0.2393,60000,58500,1500,2.50
817,15,16,1,q_r16_r1 | q_r1_r5 | q_r5_r19 | q_r19_r17,0.1217,31500,30000,1500,4.76
818,15,16,2,q_r16_r1 | q_r1_r5 | q_r5_r4 | q_r4_r17,0.5568,139500,138000,1500,1.08
819,15,16,3,q_r16_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,0.3877,97500,96000,1500,1.54
820,15,17,0,q_r16_r22 | q_r22_r18,7.2178,1804500,1803000,1500,0.08
821,15,17,1,q_r16_r22 | q_r22_r7 | q_r7_r6 | q_r6_r18,1.2084,303000,301500,1500,0.50
822,15,17,2,q_r16_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,0.5169,130500,129000,1500,1.15
823,15,17,3,q_r16_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,6.3412,1585500,1584000,1500,0.09
824,15,18,0,q_r16_r22 | q_r22_r19,29.1048,7276500,7275000,1500,0.02
825,15,18,1,q_r16_r1 | q_r1_r5 | q_r5_r19,57.4897,14373000,14371500,1500,0.01
826,15,18,2,q_r16_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19,51.9640,12991500,12990000,1500,0.01
827,15,18,3,q_r16_r22 | q_r22_r15 | q_r15_r5 | q_r5_r19,0.1872,48000,46500,1500,3.12
828,15,19,0,q_r16_r1 | q_r1_r20,14.1965,3550500,3549000,1500,0.04
829,15,19,1,q_r16_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,8.9665,2242500,2241000,1500,0.07
830,15,19,2,q_r16_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,0.8571,214500,213000,1500,0.70
831,15,19,3,q_r16_r22 | q_r22_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,0.0702,18000,16500,1500,8.33
832,15,20,0,q_r16_r1 | q_r1_r10 | q_r10_r21,6.6463,1662000,1660500,1500,0.09
833,15,20,1,q_r16_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,4.3559,1089000,1087500,1500,0.14
834,15,20,2,q_r16_r22 | q_r22_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,8.1914,2049000,2047500,1500,0.07
835,15,20,3,q_r16_r22 | q_r22_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,0.0551,15000,13500,1500,10.00
836,15,21,0,q_r16_r22,673.9657,168492000,168489000,3000,0.00
837,15,21,1,q_r16_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22,15.2381,3810000,3808500,1500,0.04
838,15,21,2,q_r16_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22,199.4315,49858500,49855500,3000,0.01
839,15,21,3,q_r16_r1 | q_r1_r5 | q_r5_r7 | q_r7_r22,0.4424,111000,109500,1500,1.35
840,16,0,0,q_r17_r19 | q_r19_r5 | q_r5_r1,2.3164,580500,580500,0,0.00
841,16,0,1,q_r17_r4 | q_r4_r5 | q_r5_r1,5.1425,1287000,1287000,0,0.00
842,16,1,0,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r2,0.0963,25500,24000,1500,5.88
843,16,1,1,q_r17_r4 | q_r4_r5 | q_r5_r7 | q_r7_r2,0.1725,43500,42000,1500,3.45
844,16,1,2,q_r17_r19 | q_r19_r5 | q_r5_r7 | q_r7_r2,0.1103,28500,27000,1500,5.26
845,16,1,3,q_r17_r4 | q_r4_r5 | q_r5_r15 | q_r15_r2,0.0894,22500,22500,0,0.00
846,16,2,1,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r3,0.0304,9000,9000,0,0.00
847,16,2,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r3,0.1934,49500,49500,0,0.00
848,16,2,3,q_r17_r4 | q_r4_r5 | q_r5_r7 | q_r7_r3,0.5375,135000,135000,0,0.00
849,16,4,0,q_r17_r19 | q_r19_r5,1.8673,468000,468000,0,0.00
850,16,4,1,q_r17_r4 | q_r4_r5,29.5078,7377000,7377000,0,0.00
851,16,4,2,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r5,0.0140,4500,4500,0,0.00
852,16,5,0,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6,0.5633,141000,141000,0,0.00
853,16,5,1,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r6,0.5645,142500,142500,0,0.00
854,16,5,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r6,0.0231,6000,6000,0,0.00
855,16,5,3,q_r17_r4 | q_r4_r5 | q_r5_r7 | q_r7_r6,0.8521,214500,214500,0,0.00
856,16,6,0,q_r17_r19 | q_r19_r22 | q_r22_r7,0.4814,121500,121500,0,0.00
857,16,6,1,q_r17_r4 | q_r4_r5 | q_r5_r7,0.4842,121500,121500,0,0.00
858,16,6,2,q_r17_r19 | q_r19_r5 | q_r5_r7,1.2976,325500,325500,0,0.00
859,16,7,0,q_r17_r19 | q_r19_r5 | q_r5_r8,1.1199,280500,280500,0,0.00
860,16,7,1,q_r17_r4 | q_r4_r5 | q_r5_r8,1.0387,261000,261000,0,0.00
861,16,7,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r8,0.8553,214500,214500,0,0.00
862,16,7,3,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r8,1.8939,474000,474000,0,0.00
863,16,8,0,q_r17_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,0.0316,9000,9000,0,0.00
864,16,8,1,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.6915,174000,174000,0,0.00
865,16,8,2,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2321,58500,57000,1500,2.56
866,16,8,3,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.2624,66000,66000,0,0.00
867,16,9,0,q_r17_r4 | q_r4_r21 | q_r21_r10,2.7202,681000,681000,0,0.00
868,16,9,1,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,10.7219,2680500,2680500,0,0.00
869,16,9,2,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r10,4.6796,1170000,1170000,0,0.00
870,16,10,0,q_r17_r19 | q_r19_r22 | q_r22_r11,0.0435,12000,10500,1500,12.50
871,16,10,1,q_r17_r4 | q_r4_r5 | q_r5_r11,0.0374,10500,9000,1500,14.29
872,16,10,2,q_r17_r19 | q_r19_r5 | q_r5_r11,0.0687,18000,16500,1500,8.33
873,16,11,1,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r12,0.0309,9000,1500,7500,83.33
874,16,12,0,q_r17_r19 | q_r19_r5 | q_r5_r13,0.3127,79500,78000,1500,1.89
875,16,12,1,q_r17_r4 | q_r4_r5 | q_r5_r13,0.4668,117000,115500,1500,1.28
876,16,14,0,q_r17_r19 | q_r19_r22 | q_r22_r15,0.0226,6000,4500,1500,25.00
877,16,14,1,q_r17_r4 | q_r4_r5 | q_r5_r15,0.1811,46500,45000,1500,3.23
878,16,14,2,q_r17_r19 | q_r19_r5 | q_r5_r15,25.4956,6375000,6373500,1500,0.02
879,16,15,0,q_r17_r19 | q_r19_r22 | q_r22_r16,3.4944,874500,873000,1500,0.17
880,16,15,1,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r16,0.0691,18000,16500,1500,8.33
881,16,15,2,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r16,0.4856,121500,120000,1500,1.23
882,16,17,0,q_r17_r19 | q_r19_r22 | q_r22_r18,0.5483,138000,136500,1500,1.09
883,16,17,1,q_r17_r4 | q_r4_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,0.3110,78000,76500,1500,1.92
884,16,17,2,q_r17_r19 | q_r19_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,0.5225,132000,130500,1500,1.14
885,16,17,3,q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6 | q_r6_r18,0.1629,42000,40500,1500,3.57
886,16,18,0,q_r17_r19,47.1626,11791500,11790000,1500,0.01
887,16,19,0,q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,2.8148,705000,703500,1500,0.21
888,16,19,1,q_r17_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20,7.7343,1935000,1933500,1500,0.08
889,16,19,2,q_r17_r19 | q_r19_r22 | q_r22_r16 | q_r16_r1 | q_r1_r20,0.0940,24000,22500,1500,6.25
890,16,21,0,q_r17_r19 | q_r19_r22,7.3994,1851000,1849500,1500,0.08
891,17,0,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1,1.9558,489000,489000,0,0.00
892,17,0,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1,0.5088,127500,126000,1500,1.18
893,17,0,3,q_r18_r6 | q_r6_r7 | q_r7_r3 | q_r3_r1,0.7696,193500,193500,0,0.00
894,17,2,0,q_r18_r22 | q_r22_r7 | q_r7_r3,4.9274,1233000,1233000,0,0.00
895,17,2,1,q_r18_r6 | q_r6_r13 | q_r13_r3,0.8322,208500,208500,0,0.00
896,17,2,2,q_r18_r6 | q_r6_r7 | q_r7_r3,0.8793,220500,220500,0,0.00
897,17,4,0,q_r18_r22 | q_r22_r19 | q_r19_r5,13.6834,3421500,3421500,0,0.00
898,17,4,1,q_r18_r6 | q_r6_r13 | q_r13_r5,11.0379,2760000,2760000,0,0.00
899,17,4,2,q_r18_r22 | q_r22_r7 | q_r7_r5,2.1241,532500,532500,0,0.00
900,17,4,3,q_r18_r6 | q_r6_r7 | q_r7_r5,0.0866,22500,22500,0,0.00
901,17,5,0,q_r18_r6,4.9591,1240500,1240500,0,0.00
902,17,5,1,q_r18_r22 | q_r22_r7 | q_r7_r6,0.0178,4500,4500,0,0.00
903,17,6,0,q_r18_r22 | q_r22_r7,0.0738,19500,19500,0,0.00
904,17,6,1,q_r18_r6 | q_r6_r7,0.0252,7500,7500,0,0.00
905,17,7,0,q_r18_r6 | q_r6_r13 | q_r13_r8,0.0832,21000,21000,0,0.00
906,17,8,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.8126,204000,204000,0,0.00
907,17,8,3,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.3573,90000,88500,1500,1.67
908,17,9,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,2.0389,510000,510000,0,0.00
909,17,9,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,0.6472,162000,162000,0,0.00
910,17,9,3,q_r18_r6 | q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,0.8326,208500,208500,0,0.00
911,17,12,0,q_r18_r6 | q_r6_r13,14.7176,3679500,3678000,1500,0.04
912,17,12,1,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r13,0.0174,4500,4500,0,0.00
913,17,12,2,q_r18_r6 | q_r6_r7 | q_r7_r3 | q_r3_r13,0.2635,66000,66000,0,0.00
914,17,12,3,q_r18_r22 | q_r22_r7 | q_r7_r3 | q_r3_r13,0.0560,15000,15000,0,0.00
915,17,14,0,q_r18_r22 | q_r22_r15,1.7210,430500,430500,0,0.00
916,17,14,1,q_r18_r6 | q_r6_r13 | q_r13_r12 | q_r12_r15,0.1199,30000,4500,25500,85.00
917,17,14,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r15,0.0446,12000,12000,0,0.00
918,17,14,3,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r15,0.4481,112500,112500,0,0.00
919,17,15,0,q_r18_r22 | q_r22_r16,1.4358,360000,360000,0,0.00
920,17,15,1,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r16,0.4348,109500,109500,0,0.00
921,17,16,0,q_r18_r22 | q_r22_r19 | q_r19_r17,0.1336,34500,34500,0,0.00
922,17,16,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17,0.1421,36000,34500,1500,4.17
923,17,16,2,q_r18_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,0.1182,30000,30000,0,0.00
924,17,16,3,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r4 | q_r4_r17,0.0378,10500,9000,1500,14.29
925,17,18,0,q_r18_r22 | q_r22_r19,412.7622,103191000,103188000,3000,0.00
926,17,18,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r19,123.3310,30834000,30831000,3000,0.01
927,17,18,2,q_r18_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19,84.3396,21085500,21084000,1500,0.01
928,17,18,3,q_r18_r6 | q_r6_r7 | q_r7_r22 | q_r22_r19,111.2122,27804000,27801000,3000,0.01
929,17,19,1,q_r18_r6 | q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,0.1497,37500,36000,1500,4.00
930,17,19,2,q_r18_r22 | q_r22_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,0.0868,22500,21000,1500,6.67
931,17,19,3,q_r18_r6 | q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,0.0671,18000,16500,1500,8.33
932,17,21,0,q_r18_r22,32.7045,8176500,8175000,1500,0.02
933,17,21,1,q_r18_r6 | q_r6_r7 | q_r7_r22,29.6904,7423500,7422000,1500,0.02
934,17,21,3,q_r18_r6 | q_r6_r7 | q_r7_r5 | q_r5_r19 | q_r19_r22,0.0256,7500,6000,1500,20.00
935,18,0,0,q_r19_r5 | q_r5_r1,13.9312,3483000,3483000,0,0.00
936,18,0,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r1,0.1989,51000,49500,1500,2.94
937,18,1,0,q_r19_r22 | q_r22_r7 | q_r7_r2,2.0846,522000,522000,0,0.00
938,18,1,1,q_r19_r5 | q_r5_r7 | q_r7_r2,0.6446,162000,162000,0,0.00
939,18,1,2,q_r19_r22 | q_r22_r15 | q_r15_r2,5.2815,1321500,1321500,0,0.00
940,18,1,3,q_r19_r5 | q_r5_r15 | q_r15_r2,4.4513,1113000,1113000,0,0.00
941,18,2,0,q_r19_r22 | q_r22_r7 | q_r7_r3,2.1117,528000,528000,0,0.00
942,18,2,1,q_r19_r5 | q_r5_r13 | q_r13_r3,64.0116,16003500,16003500,0,0.00
943,18,2,2,q_r19_r5 | q_r5_r7 | q_r7_r3,14.4960,3625500,3624000,1500,0.04
944,18,2,3,q_r19_r5 | q_r5_r1 | q_r1_r3,65.6619,16416000,16416000,0,0.00
945,18,3,0,q_r19_r17 | q_r17_r4,16.7895,4198500,4198500,0,0.00
946,18,3,1,q_r19_r5 | q_r5_r4,6.1250,1531500,1531500,0,0.00
947,18,4,0,q_r19_r5,488.8519,122214000,122212500,1500,0.00
948,18,4,1,q_r19_r22 | q_r22_r7 | q_r7_r5,0.0779,19500,19500,0,0.00
949,18,4,2,q_r19_r17 | q_r17_r4 | q_r4_r5,0.0298,7500,7500,0,0.00
950,18,5,0,q_r19_r22 | q_r22_r7 | q_r7_r6,19.6540,4914000,4914000,0,0.00
951,18,5,1,q_r19_r5 | q_r5_r13 | q_r13_r6,29.4255,7357500,7357500,0,0.00
952,18,5,2,q_r19_r22 | q_r22_r18 | q_r18_r6,3.5080,877500,877500,0,0.00
953,18,5,3,q_r19_r5 | q_r5_r7 | q_r7_r6,0.1457,37500,37500,0,0.00
954,18,6,0,q_r19_r22 | q_r22_r7,51.0363,12760500,12759000,1500,0.01
955,18,6,1,q_r19_r5 | q_r5_r7,120.3459,30087000,30087000,0,0.00
956,18,6,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r7,1.1571,289500,288000,1500,0.52
957,18,7,0,q_r19_r5 | q_r5_r8,0.2300,58500,58500,0,0.00
958,18,7,1,q_r19_r5 | q_r5_r13 | q_r13_r8,0.3210,81000,79500,1500,1.85
959,18,7,2,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r8,0.0138,4500,4500,0,0.00
960,18,8,0,q_r19_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.6638,166500,166500,0,0.00
961,18,8,1,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.2396,60000,60000,0,0.00
962,18,8,3,q_r19_r22 | q_r22_r16 | q_r16_r1 | q_r1_r20 | q_r20_r9,0.3781,96000,96000,0,0.00
963,18,9,0,q_r19_r5 | q_r5_r1 | q_r1_r10,4.4544,1114500,1114500,0,0.00
964,18,9,2,q_r19_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,6.7382,1686000,1684500,1500,0.09
965,18,9,3,q_r19_r17 | q_r17_r4 | q_r4_r21 | q_r21_r10,0.0432,12000,12000,0,0.00
966,18,10,0,q_r19_r22 | q_r22_r11,2.3598,591000,591000,0,0.00
967,18,10,1,q_r19_r5 | q_r5_r11,4.1173,1030500,1029000,1500,0.15
968,18,10,2,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r11,0.8213,205500,205500,0,0.00
969,18,10,3,q_r19_r17 | q_r17_r4 | q_r4_r5 | q_r5_r11,0.1455,37500,36000,1500,4.00
970,18,11,0,q_r19_r22 | q_r22_r15 | q_r15_r12,0.9259,232500,75000,157500,67.74
971,18,11,1,q_r19_r5 | q_r5_r13 | q_r13_r12,0.0261,7500,1500,6000,80.00
972,18,11,2,q_r19_r5 | q_r5_r15 | q_r15_r12,0.9780,246000,76500,169500,68.90
973,18,12,0,q_r19_r5 | q_r5_r13,1.0493,262500,261000,1500,0.57
974,18,13,0,q_r19_r22 | q_r22_r7 | q_r7_r14,52.6315,13158000,13156500,1500,0.01
975,18,13,1,q_r19_r5 | q_r5_r7 | q_r7_r14,1.9177,480000,478500,1500,0.31
976,18,13,2,q_r19_r22 | q_r22_r15 | q_r15_r2 | q_r2_r14,36.5513,9138000,9138000,0,0.00
977,18,13,3,q_r19_r22 | q_r22_r7 | q_r7_r2 | q_r2_r14,13.6134,3403500,3402000,1500,0.04
978,18,14,0,q_r19_r22 | q_r22_r15,0.5415,136500,136500,0,0.00
979,18,14,1,q_r19_r5 | q_r5_r15,94.7265,23682000,23680500,1500,0.01
980,18,15,0,q_r19_r22 | q_r22_r16,26.7419,6685500,6684000,1500,0.02
981,18,15,1,q_r19_r5 | q_r5_r1 | q_r1_r16,2.6678,667500,666000,1500,0.22
982,18,15,2,q_r19_r5 | q_r5_r7 | q_r7_r22 | q_r22_r16,10.1284,2533500,2532000,1500,0.06
983,18,15,3,q_r19_r5 | q_r5_r15 | q_r15_r22 | q_r22_r16,0.1125,28500,27000,1500,5.26
984,18,16,0,q_r19_r17,33.0695,8268000,8268000,0,0.00
985,18,17,0,q_r19_r22 | q_r22_r18,167.0199,41755500,41754000,1500,0.00
986,18,17,1,q_r19_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,116.4667,29118000,29115000,3000,0.01
987,18,17,2,q_r19_r22 | q_r22_r7 | q_r7_r6 | q_r6_r18,34.8010,8701500,8700000,1500,0.02
988,18,17,3,q_r19_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,14.2631,3567000,3565500,1500,0.04
989,18,19,0,q_r19_r5 | q_r5_r1 | q_r1_r20,20.3084,5077500,5076000,1500,0.03
990,18,19,2,q_r19_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,1.4481,363000,361500,1500,0.41
991,18,19,3,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,22.9822,5746500,5745000,1500,0.03
992,18,20,0,q_r19_r17 | q_r17_r4 | q_r4_r21,0.8802,220500,219000,1500,0.68
993,18,20,1,q_r19_r5 | q_r5_r4 | q_r4_r21,0.0259,7500,6000,1500,20.00
994,18,20,2,q_r19_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,0.0197,6000,4500,1500,25.00
995,18,20,3,q_r19_r22 | q_r22_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,0.0129,4500,3000,1500,33.33
996,18,21,0,q_r19_r22,116.9038,29226000,29224500,1500,0.01
997,19,0,0,q_r20_r1,1032.7862,258198000,258189000,9000,0.00
998,19,0,1,q_r20_r9 | q_r9_r10 | q_r10_r1,219.8119,54954000,54952500,1500,0.00
999,19,0,2,q_r20_r9 | q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r1,225.8401,56461500,56457000,4500,0.01
1000,19,0,3,q_r20_r9 | q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,22.7312,5683500,5683500,0,0.00
1001,19,1,0,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.0291,7500,6000,1500,20.00
1002,19,1,1,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.0931,24000,22500,1500,6.25
1003,19,1,2,q_r20_r1 | q_r1_r5 | q_r5_r15 | q_r15_r2,0.1403,36000,36000,0,0.00
1004,19,2,0,q_r20_r1 | q_r1_r3,2.1215,531000,531000,0,0.00
1005,19,2,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r3,10.2599,2565000,2565000,0,0.00
1006,19,2,2,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,2.2808,571500,571500,0,0.00
1007,19,2,3,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r3,1.4702,369000,369000,0,0.00
1008,19,4,0,q_r20_r1 | q_r1_r5,118.3279,29583000,29581500,1500,0.01
1009,19,4,1,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5,104.9199,26230500,26230500,0,0.00
1010,19,4,2,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5,20.7585,5190000,5190000,0,0.00
1011,19,4,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r5,8.6360,2160000,2160000,0,0.00
1012,19,5,0,q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,0.1398,36000,36000,0,0.00
1013,19,5,1,q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6,0.2387,60000,60000,0,0.00
1014,19,5,2,q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r6,0.0229,6000,4500,1500,25.00
1015,19,5,3,q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r6,0.1988,51000,51000,0,0.00
1016,19,6,0,q_r20_r1 | q_r1_r5 | q_r5_r7,0.1663,42000,42000,0,0.00
1017,19,6,1,q_r20_r1 | q_r1_r3 | q_r3_r7,0.3700,93000,93000,0,0.00
1018,19,6,3,q_r20_r9 | q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7,0.5034,126000,126000,0,0.00
